0	0.000572439553333333
1	0.000579378206666667
2	0.0005270492
3	0.00055306929
4	0.000545552266666667
5	0.000573885333333333
6	0.0006406698
7	0.000351847866666667
8	0.000435111966666667
9	0.0004012858
10	0.000426438666666667
11	0.000335368666666667
12	0.000203534066666667
13	0.00045853
14	0.000194860833333333
15	-9.54066666666669e-06
16	4.62577666666667e-05
17	0.000185030966666667
18	0.000277546466666667
19	0.000758627066666667
20	0.00122120456666667
21	0.00174854266666667
22	0.00254417616666667
23	0.00304375983333333
24	0.00415394566666667
25	0.005439911
26	0.00694791366666667
27	0.00852067733333333
28	0.0103062262666667
29	0.0123970765
30	0.0147192154333333
31	0.0170136
32	0.0197983162
33	0.0230271066666667
34	0.02678324
35	0.0304283467333333
36	0.0342122305666667
37	0.0387917466666667
38	0.0439818669666667
39	0.0489407
40	0.054047553
41	0.059737256
42	0.0656675
43	0.0720973266666667
44	0.0777500231333333
45	0.0844758997333333
46	0.0916180960333333
47	0.0987695439
48	0.106568600233333
49	0.112147284666667
50	0.1202609
51	0.127356832266667
52	0.135387166666667
53	0.142825423266667
54	0.1504209455
55	0.158247756466667
56	0.166046833333333
57	0.1735683227
58	0.180044407466667
59	0.189110926066667
60	0.1966786937
61	0.204727541866667
62	0.212979924133333
63	0.2208529929
64	0.2289295957
65	0.236173559066667
66	0.244823757966667
67	0.2525025442
68	0.260884448133333
69	0.268646498266667
70	0.276093995733333
71	0.283911555166667
72	0.291803127
73	0.299528171
74	0.307521509866667
75	0.3148579887
76	0.3230363586
77	0.331131464533333
78	0.338986030166667
79	0.343250994533333
80	0.353890276633333
81	0.360736423366667
82	0.368174669233333
83	0.375760939966667
84	0.382755111466667
85	0.390729947266667
86	0.397714867233333
87	0.40447775
88	0.415144786733333
89	0.4189934314
90	0.426144879266667
91	0.430668887066667
92	0.4401887316
93	0.446896105133333
94	0.4530298825
95	0.4604681284
96	0.4666204089
97	0.473614580466667
98	0.480099916733333
99	0.4870478305
100	0.493098333333333
101	0.5002683
102	0.5065131
103	0.5121658
104	0.518133033333333
105	0.5246554
106	0.531362733333333
107	0.5375613
108	0.543602566666667
109	0.548764933333333
110	0.554741433333333
111	0.5603941
112	0.566666666666667
113	0.572569166666667
114	0.578046066666667
115	0.584041066666667
116	0.589453233333333
117	0.593912466666667
118	0.600083266666667
119	0.604912566666667
120	0.6115182
121	0.6164678
122	0.6228143
123	0.627865666666667
124	0.632694966666667
125	0.638662233333333
126	0.642816166666667
127	0.647238433333333
128	0.652317533333333
129	0.657942466666667
130	0.661513566666667
131	0.6651124
132	0.6704968
133	0.675085566666667
134	0.6805625
135	0.684984733333333
136	0.6906282
137	0.695161433333333
138	0.699148866666667
139	0.703913433333333
140	0.7078083
141	0.7126654
142	0.716856333333333
143	0.721028766666667
144	0.725488
145	0.729725233333333
146	0.7337034
147	0.738865733333333
148	0.741511733333333
149	0.741446933333333
150	0.744648
151	0.7534462
152	0.757711166666667
153	0.7632621
154	0.765491733333333
155	0.769183066666667
156	0.773466533333333
157	0.775788694333333
158	0.780072162333333
159	0.784392633333333
160	0.782301766666667
161	0.790554166666667
162	0.792487733333333
163	0.792534
164	0.801054666666667
165	0.803904154
166	0.8083449
167	0.810972366666667
168	0.815320566666667
169	0.8181793
170	0.8221112
171	0.8248219
172	0.8286613
173	0.831705033333333
174	0.834739566666667
175	0.838125666666667
176	0.8401332
177	0.8440929
178	0.8470071
179	0.8504487
180	0.8534832
181	0.856415933333333
182	0.857868466666667
183	0.861569033333333
184	0.864908866666667
185	0.8673883
186	0.870515333333333
187	0.8724674
188	0.8746785
189	0.878027566666667
190	0.879961133333333
191	0.8823388
192	0.883911566666667
193	0.887482666666667
194	0.891035233333333
195	0.893403666666667
196	0.894772866666667
197	0.8985938
198	0.899278366666667
199	0.902201866666667
200	0.8985105
201	0.906494566666667
202	0.910287723333333
203	0.9124526
